Year,JobTitle,count,mean,std,min,25%,50%,75%,max
2013,City Planning Intern,6.0,12255.6,8529.507848747195,2745.89,6753.629999999999,9871.775,18016.06,24599.09
2013,City Shops Asst Superintendent,1.0,111503.52,,111503.52,111503.52,111503.52,111503.52,111503.52
2013,Civil Case Settlmnt Specialist,1.0,139473.42,,139473.42,139473.42,139473.42,139473.42,139473.42
2013,Claims Adjuster,5.0,116098.01999999999,4916.883817424406,110449.33,113831.5,113831.54,120029.59,122348.14
2013,Claims Investigator,7.0,100026.76714285712,43109.072438344774,27367.2,73379.91500000001,118770.25,129995.045,147300.0
2013,"Claims Investigator, CA",32.0,84256.865625,27181.11662210235,13111.69,76320.6625,100230.265,102751.0125,105473.51
2013,Claims Process Clerk,1.0,62181.02,,62181.02,62181.02,62181.02,62181.02,62181.02
2013,Clerk,248.0,36882.93149193548,19562.587679002278,0.0,17364.3975,44557.575,53319.659999999996,96157.09
2013,Clerk Typist,120.0,47076.439333333336,17786.453820961033,0.0,46500.0975,55372.81,56196.335,74034.23
2013,Clinical Nurse Specialist,21.0,159985.80095238096,45223.85966214869,5228.41,150356.0,179050.11,190438.0,191732.36
2013,Clinical Pharmacist,45.0,143349.15533333333,36469.01686032727,5176.0,142619.11,157820.05,162405.0,172171.54
2013,Clinical Psychologist,50.0,66227.53480000001,34749.60341009372,552.24,37352.275,68493.66500000001,102336.6225,106808.4
2013,Collection Supervisor,2.0,70662.525,8610.771614695743,64573.79,67618.1575,70662.525,73706.8925,76751.26
2013,Comm Pol Svcs Aide Supervisor,9.0,80380.25777777779,4883.113640577542,73905.73,77846.62,78773.03,83817.51,87187.0
2013,Commander 3,6.0,242005.95333333334,11093.837932549171,231978.1,236312.35749999998,237589.09000000003,244272.1825,262492.78
2013,Commercial Div Asst Sprv,17.0,82098.41764705883,15625.62026004469,25606.62,84172.15,85113.54,89365.0,93834.17
2013,"Commissioner 16.700c, No Pay",50.0,25.76,182.15070683365462,0.0,0.0,0.0,0.0,1288.0
2013,Commissioner No Benefits,42.0,2353.129761904762,2837.444513416003,100.0,275.0,773.075,3640.0,10680.0
2013,Communication Line Sprv1,4.0,156853.0875,5725.096189977218,149204.4,154764.3825,157663.995,159752.7,162879.96
2013,Communications Director,1.0,131136.08,,131136.08,131136.08,131136.08,131136.08,131136.08
2013,Communications Dispatcher 1,32.0,42361.8428125,22919.72095118725,0.0,25195.23,47810.91499999999,60389.865,74308.44
2013,Communications Dispatcher 2,30.0,46816.06766666667,32241.446005947673,786.0,13335.3825,62024.095,73431.495,100298.24
2013,Communications Line Wrk Sprv 2,2.0,57765.104999999996,47187.91544327902,24398.21,41081.6575,57765.104999999996,74448.55249999999,91132.0
2013,Communications Systems Tech,23.0,110515.49478260869,50501.32050475655,5184.44,106735.905,123808.24,137691.385,186148.03
2013,Community Development Asst,8.0,50993.28875000001,20137.356613074997,12707.51,38993.0925,61853.05,64879.19,67387.81
2013,Community Development Spec,17.0,65437.26294117648,21417.127328306884,7117.5,56153.0,78246.5,80703.02,83138.99
2013,Community Police Services Aide,177.0,67923.4358757062,16224.729337948924,0.0,67487.88,72338.01,75908.05,88867.57
2013,Conservatorship/Case Mgt Sprv,1.0,100548.0,,100548.0,100548.0,100548.0,100548.0,100548.0
2013,Construction Inspector,63.0,94414.44111111111,30673.03964888127,701.54,90846.545,101921.57,109366.355,145903.05
2013,Contract Compliance Officer 1,29.0,91437.68827586205,17109.212367719803,5368.51,90950.89,96832.81,96923.04,101769.21
2013,Contract Compliance Officer 2,16.0,104983.809375,43663.092609086605,3658.45,117086.845,126937.01,126937.035,131630.03
2013,Controller,1.0,270641.53,,270641.53,270641.53,270641.53,270641.53,270641.53
2013,Cook,30.0,49728.986,28783.463311805368,0.0,17398.4375,67007.66,72034.11750000001,82655.76
2013,Coord of Citizen Involvement,8.0,106841.56375,9786.683557293461,84121.52,105559.1075,110453.66500000001,112243.865,114131.93
2013,"Coord, Human Rights Comm",5.0,75040.48199999999,39295.82376148794,29209.8,35691.78,94894.83,107703.0,107703.0
2013,Counselor 2,3.0,100860.83333333333,18295.57549129388,85045.56,90842.035,96638.51,108768.47,120898.43
2013,"Counselor, Family Court Svc",8.0,98039.3075,23338.10371859092,65324.45,77160.69,104663.73000000001,118364.41500000001,119870.13
2013,"Counselor, Juvenile Hall",108.0,47074.19212962962,37263.33377867584,0.0,10224.195,44979.729999999996,79827.64,124248.6
2013,"Counselor, Juvenile Hall SFERS",20.0,24327.5745,15375.788250712281,827.82,6641.9425,28581.555,37171.28,43189.74
2013,"Counselor, Log Cabin Ranch",22.0,59535.85954545452,40160.03535686506,234.79,22000.27,75088.055,93765.6375,118763.64
2013,"Counselor,Log Cabin Rnch SFERS",5.0,16477.462,9875.076307263149,2942.62,12031.29,18098.03,19625.3,29690.07
2013,Court Administrative Secretary,2.0,93302.03,2711.7545058504097,91384.53,92343.28,93302.03,94260.78,95219.53
2013,Court Administrator,2.0,124761.38,37375.89668656793,98332.63,111547.005,124761.38,137975.755,151190.13
2013,Court Alternative Specialist 1,3.0,67240.94333333334,4545.874154267067,61991.82,65928.66,69865.5,69865.505,69865.51
2013,"Court Asst-Sr, Superior Court",1.0,94862.84,,94862.84,94862.84,94862.84,94862.84,94862.84
2013,"Court Asst., Superior Court",1.0,14087.34,,14087.34,14087.34,14087.34,14087.34,14087.34
2013,Court Clerk,1.0,87507.08,,87507.08,87507.08,87507.08,87507.08,87507.08
2013,Court Commissioner,3.0,66044.52666666666,79005.38155117368,17577.12,20461.15,23345.18,90278.23,157211.28
2013,Court Computer Sys Manager,3.0,158261.5166666667,0.015275252314868213,158261.5,158261.51,158261.52,158261.525,158261.53
2013,Court Executive Officer,1.0,218464.09,,218464.09,218464.09,218464.09,218464.09,218464.09
2013,Court Interpreter,16.0,64484.08500000001,12776.54812108654,36125.76,56294.417499999996,69265.515,75051.43000000001,76587.41
2013,Court Interpreter Supervisor,1.0,100285.68,,100285.68,100285.68,100285.68,100285.68,100285.68
2013,"Court Invstgtor, Superior Crt",6.0,99285.37333333334,32804.03984614741,32349.22,111939.81,112286.57,112499.63500000001,114395.0
2013,Court Manager,9.0,125258.39333333334,14747.004667701167,85984.73,129650.63,130201.68,130201.69,131136.09
2013,Court Paralegal,2.0,82215.705,637.2517022731228,81765.1,81990.4025,82215.705,82441.0075,82666.31
2013,Court Reporter,52.0,86233.58596153847,50227.70084890179,4319.65,29685.9525,119877.485,128526.39249999999,134100.44
2013,Court Reporter Coordinator,1.0,144228.56,,144228.56,144228.56,144228.56,144228.56,144228.56
2013,Court Staff Attorney II,12.0,91884.64916666667,51072.41909390295,4373.35,57482.354999999996,126746.92499999999,130443.47,130849.68
2013,Court Supervisor II,19.0,97952.73052631579,38822.73637970216,1034.25,111363.87,115659.87,116462.16500000001,116487.27
2013,Court Training Specialist,4.0,80334.25,53557.532230563054,0.0,79951.755,106906.83499999999,107289.33,107523.33
2013,Crafts Instructor,9.0,38018.64444444445,18428.847597162792,8371.65,30298.09,36946.65,57597.47,59969.27
2013,Crane Mechanic Supervisor,1.0,121244.4,,121244.4,121244.4,121244.4,121244.4,121244.4
2013,Crime Lab Mgr,1.0,113213.88,,113213.88,113213.88,113213.88,113213.88,113213.88
2013,Criminal Justice Specialist 2,6.0,80076.92833333333,21482.009396925994,37409.55,82926.82500000001,86104.45999999999,92382.73,94500.0
2013,Criminalist I,3.0,74201.87333333334,618.4378602845493,73597.71,73885.98000000001,74174.25,74503.955,74833.66
2013,Criminalist II,15.0,109282.69133333332,5270.4231697882615,100815.74,106175.595,110434.39,111849.10500000001,119481.55
2013,Criminalist III,4.0,135381.425,13450.12708924963,115210.95,135124.635,141920.685,142177.475,142473.38
2013,Ct Comp App Analyst,2.0,115031.925,4873.174874971136,111586.07,113308.9975,115031.925,116754.85250000001,118477.78
2013,Ct Comp App Programmer,3.0,130197.78333333333,0.005773502688871699,130197.78,130197.78,130197.78,130197.785,130197.79
2013,Ct Comp Facilities Coord,2.0,4957.08,6679.175091596267,234.19,2595.6349999999998,4957.08,7318.525,9679.97
2013,Ct Comp Sys Engineer II,3.0,118476.19666666666,2.794393195909549,118472.97,118475.38500000001,118477.8,118477.81,118477.82
2013,Curator 1,3.0,41292.153333333335,18780.619772814563,28900.25,30487.975,32075.7,47488.105,62900.51
2013,Curator 2,7.0,67611.42285714285,10535.115409223437,46033.23,65615.215,69729.5,74702.10500000001,76882.59
2013,Curator 3,7.0,71926.23428571428,20310.8438477872,26378.68,76401.8,81065.52,81065.54,81104.76
2013,Curator 4,5.0,100553.406,2161.3698906434324,96687.03,101520.0,101520.0,101520.0,101520.0
2013,Custodial Assistant Supervisor,53.0,56955.90679245282,18543.415103140935,3844.74,57705.01,62753.18,66312.25,103572.8
2013,Custodial Supervisor,11.0,72450.12090909091,2936.314308804338,66744.0,70694.63500000001,73299.21,74597.70000000001,75915.53
2013,Custodian,789.0,48946.20451204056,16684.22859284591,0.0,47120.94,55977.3,58909.12,74387.22
2013,Customer Service Agent,70.0,63989.60871428571,22153.902273966953,0.0,64831.765,72269.93,76276.55500000001,82600.44
2013,Customer Service Agent Supv,7.0,83200.30714285714,2282.7780007388246,80498.78,81706.86,82141.35,84778.125,86792.05
2013,Customer Service Agent Trainee,16.0,12376.776249999999,6763.199106869347,424.8,9124.9225,13391.880000000001,13997.13,27774.64
2013,DA Investigative Assist,34.0,56531.702352941174,23709.21542250621,8796.0,42757.667499999996,67110.61499999999,75370.51,76410.52
2013,Dental Aide,17.0,53021.385882352944,21262.74219627758,10467.4,40612.36,55999.71,70896.99,71437.01
2013,Dental Hygienist,4.0,72574.3425,31220.324346219695,27503.84,63624.657499999994,84106.26,93055.94499999999,94581.01
2013,Dentist,15.0,64727.332666666676,43337.19123795428,6846.3,36330.375,63850.15,89161.795,165255.79
2013,Dep Chf of Dept (Fire Dept),2.0,292964.78,2789.2109826615692,290992.51,291978.645,292964.78,293950.915,294937.05
2013,Dep Dir I,6.0,120204.51833333333,7017.525909972592,107996.49,118210.44,121188.06,124650.0675,127832.53
2013,Dep Dir II,35.0,115897.06342857143,44182.95217598632,6549.48,109881.415,134811.01,144482.435,162953.54
2013,Dep Dir III,36.0,161288.52388888889,27779.365316626994,46657.0,159593.595,169605.66499999998,176213.79750000002,191972.5
2013,Dep Dir IV,27.0,150249.9233333333,67559.03456835164,6724.73,99046.3,189324.75,195656.235,220097.03
2013,Dep Dir V,16.0,198104.955625,46025.07953551845,68632.25,204812.83000000002,207470.51,212597.2225,252855.61
2013,"Dep Dir for Investments, Ret",1.0,315572.01,,315572.01,315572.01,315572.01,315572.01,315572.01
2013,Dept Head I,11.0,148061.5581818182,17089.017533116305,127262.52,138915.765,144123.26,155025.96500000003,189026.0
2013,Dept Head II,7.0,180173.75,5068.683724965815,173634.45,178257.505,178437.37,181274.02000000002,190081.38
2013,Dept Head III,8.0,181599.40875,32617.187705909393,102224.5,188599.815,189487.01,194488.07,203422.79
2013,Dept Head IV,6.0,211443.15833333335,34603.7369852884,141610.79,221340.0,221763.10499999998,226101.3675,234775.53
2013,Dept Head V,6.0,284682.14166666666,18532.06763028499,270641.5,273641.51,273641.55,296162.2525,312857.6
2013,Depty Sealer of Weights & Meas,1.0,82301.75,,82301.75,82301.75,82301.75,82301.75,82301.75
2013,Deputy Chief 3,7.0,255311.73571428578,56242.311450964815,149934.11,242659.19999999998,282500.39,286438.69499999995,296551.86
2013,Deputy Court Clerk I,31.0,29227.110645161287,10813.163135261559,13879.5,19704.485,23562.05,37710.955,50540.02
2013,Deputy Court Clerk II,139.0,72008.61992805755,19498.304156047365,0.0,74123.85999999999,79570.54,80404.54000000001,84639.36
2013,Deputy Court Clerk III,100.0,88085.60969999999,16644.408579527342,164.75,92824.39749999999,93775.78,94375.5225,99062.53
2013,"Deputy Dir I, MTA",5.0,194465.006,7392.615525129119,187778.66,189487.0,193063.52,195439.46,206556.39
2013,"Deputy Dir II, MTA",4.0,222907.7625,19536.19689762293,201952.5,211845.70500000002,220806.725,231868.7825,248065.1
2013,Deputy Probation Officer,126.0,82718.24015873016,22618.370830658692,0.0,73081.94,94842.365,96307.82,107101.0
2013,Deputy Probation Officer SFERS,16.0,59732.707500000004,13435.55612273468,15463.0,60164.0,60164.01,60176.515,83331.63
2013,Deputy Sheriff,653.0,111955.97191424195,32902.80138726461,0.0,103677.12,111541.61,126015.85,308434.84
2013,Deputy Sheriff 1,44.0,38905.773409090914,28500.460535951763,456.6,7990.5,43365.08,57688.33,94437.61
2013,Diagnostic Imaging Tech I,41.0,64741.03731707318,43250.26863883154,1506.0,24461.08,46529.53,108076.64,145858.35
2013,Diagnostic Imaging Tech II,33.0,118537.46636363635,35482.763076662646,30258.89,107210.29,115980.33,132090.13,208446.33
2013,Diagnostic Imaging Tech III,9.0,138701.36222222223,43463.35840753041,79335.85,122647.57,123713.53,131780.56,215160.8
2013,Diagnostic Imaging Tech IV,8.0,89703.83875,42883.600875247816,0.0,71155.45999999999,105161.575,115691.9325,132194.95
2013,Dietetic Technician,5.0,54308.166000000005,11266.050645675707,34162.99,58843.01,59397.36,59402.01,59735.46
2013,Dietitian,22.0,57459.1609090909,28075.208032184502,9027.19,41710.19,70050.565,82928.03,84676.02
2013,Dir Emp Relations Div,1.0,208906.27,,208906.27,208906.27,208906.27,208906.27,208906.27
2013,"Dir of Act, Therapy & Vol Svcs",2.0,88947.255,1287.2808240823017,88037.01,88492.13249999999,88947.255,89402.3775,89857.5
2013,"Dir, Log Cabin Ranch (SFERS)",1.0,119976.08,,119976.08,119976.08,119976.08,119976.08,119976.08
2013,"Director, Fiscal Services",1.0,150056.84,,150056.84,150056.84,150056.84,150056.84,150056.84
2013,"Director, Human Resources",1.0,135247.41,,135247.41,135247.41,135247.41,135247.41,135247.41
2013,"Director, Info Tech Group",1.0,183970.4,,183970.4,183970.4,183970.4,183970.4,183970.4
2013,"Director, Juvenile Hall",1.0,120710.32,,120710.32,120710.32,120710.32,120710.32,120710.32
2013,"Director, Probate",1.0,136593.45,,136593.45,136593.45,136593.45,136593.45,136593.45
2013,"Director, Probation Services",1.0,128567.7,,128567.7,128567.7,128567.7,128567.7,128567.7
2013,Disability Access Coordinator,1.0,151046.4,,151046.4,151046.4,151046.4,151046.4,151046.4
2013,Disease Control Investigator,8.0,67508.29625,6967.489009512963,54417.33,63506.8725,71781.5,71968.0025,72861.5
2013,Dist Atty Investigator (SFERS),10.0,64336.373999999996,46558.61753704253,576.36,40170.39,51299.850000000006,102348.9425,132997.39
2013,District Attorney,1.0,252221.06,,252221.06,252221.06,252221.06,252221.06,252221.06
2013,District Attry's Investigator,16.0,76197.86375,47858.949520957365,3292.05,33241.61,105813.62,111826.7575,119794.31
2013,"Div Director, Adult Probation",4.0,122302.255,0.01290994448623087,122302.24,122302.2475,122302.255,122302.2625,122302.27
2013,Document Examiner Technician,4.0,45082.2875,32344.068750974395,3016.51,28149.2575,52116.515,69049.545,73079.61
2013,Drug Court Coordinator,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013,Duty Officer,3.0,83483.75666666667,10480.689021368456,72555.02,78500.63500000001,84446.25,88948.125,93450.0
2013,EEO Programs Specialist,5.0,69024.664,35226.61520172822,6613.2,76210.58,87246.51,87246.52,87806.51
2013,EEO Senior Specialist,11.0,72543.0609090909,49293.81548894049,1608.83,20212.52,99563.02,113313.78,117375.39
2013,EMT/Paramedic/Firefighter,297.0,140441.1005723906,54744.74481416289,0.0,100553.53,140981.65,178976.68,286416.23
2013,Elections Clerk,27.0,23284.5262962963,20664.048303186486,0.0,7481.129999999999,12654.75,39980.455,59859.77
2013,Elections Worker,6.0,54609.19166666666,19851.76370363139,14098.67,62123.292499999996,62697.64,62762.369999999995,63445.41
2013,Electr Instrmntn Tech Wtr Poll,18.0,106331.85111111111,25746.610171068412,13003.65,105918.545,110580.51,118209.0,134661.35
2013,Electr Maint Tech Asst Sprv,17.0,131483.82294117648,37211.73829867176,20624.64,119109.4,126255.11,151582.28,195096.83
2013,Electric Motor Repair Sprv 1,1.0,108830.29,,108830.29,108830.29,108830.29,108830.29,108830.29
2013,Electric Motor Repairer,8.0,95970.1,27262.37606858004,29551.84,102290.645,103981.285,105232.25749999999,116209.28
2013,Electrical Inspector,26.0,89876.88576923076,38808.027803306286,4143.26,60325.265,109991.81,118589.63500000001,143137.59
2013,Electrical Line Helper,19.0,100858.25157894737,28949.957639478172,39500.08,82164.95,96384.42,109293.32,152072.81
2013,Electrical Line Worker,13.0,101752.81692307693,40483.327260646525,9169.2,92420.79,104988.95,131886.42,144118.25
2013,Electrical Transit Shop Sprv 1,4.0,170317.07,42751.99855797854,132542.21,134214.89,167252.355,203354.535,214221.36
2013,Electrical Transit System Mech,212.0,103151.0899528302,29255.189801141907,550.0,86710.375,103185.995,120380.7225,187363.9
2013,Electrical Trnst Mech Sprv 1,4.0,143195.4,22728.48463966013,127420.88,130224.76999999999,134323.535,147294.165,176713.65
2013,Electrician,108.0,85613.09046296297,33705.29124844631,0.0,91524.7825,97595.45999999999,104874.76000000001,135015.17
2013,Electrician Supervisor 1,11.0,127001.37818181819,16728.15402895837,107879.47,116526.375,124027.71,133906.95,164326.36
2013,Electrician Supervisor 2,3.0,122700.26333333335,3951.4382108838977,119882.38,120441.88500000001,121001.39,124109.205,127217.02
2013,"Electrl Trnst Mech, Asst Sprv",23.0,126585.79652173912,39416.54841657114,36678.96,105046.34,122065.02,154498.27500000002,198984.57
2013,Electroencephalograph Tech 1,1.0,71417.04,,71417.04,71417.04,71417.04,71417.04,71417.04
2013,Electronic Maintenance Tech,141.0,118053.2879432624,38311.34268541286,4614.08,109184.34,120218.94,140478.38,195294.1
2013,Elevator and Crane Technician,2.0,116978.91500000001,5091.218322017819,113378.88,115178.8975,116978.91500000001,118778.9325,120578.95
2013,Eligibility Worker,355.0,48642.58825352112,21682.17025988746,997.0,26278.535,56749.15,65518.54,103454.19
2013,Eligibility Worker Supervisor,61.0,80347.01803278687,16950.352627263816,8778.0,79907.71,83480.03,88311.01,112778.91
2013,Emergency Med Svcs Agency Spec,6.0,108284.51000000001,28570.46848786418,55514.56,112267.7175,112417.575,113609.325,143133.01
2013,Emergency Medical Svcs Chief,1.0,253601.82,,253601.82,253601.82,253601.82,253601.82,253601.82
2013,Emergency Planning Coordinator,3.0,8554.683333333332,10876.8323504977,0.0,2434.225,4868.45,12832.025,20795.6
2013,Emergency Services Assistant,1.0,21098.0,,21098.0,21098.0,21098.0,21098.0,21098.0
2013,Emergency Services Coord I,1.0,63372.88,,63372.88,63372.88,63372.88,63372.88,63372.88
2013,Emergency Services Coord II,3.0,44211.84666666667,23584.315101677927,27291.88,30741.915,34191.95,52671.83,71151.71
2013,Emergency Services Coord III,6.0,90499.97333333334,20156.06486363513,54099.91,85812.5525,95598.86499999999,105573.9975,106252.71
2013,Emergency Services Coord IV,2.0,115775.23999999999,1549.9497800896693,114679.26,115227.25,115775.23999999999,116323.23,116871.22
2013,Emp & Training Spec 2,35.0,69171.28914285713,21090.164082904976,0.0,65722.32,80190.04,81150.04000000001,84258.82
2013,Emp & Training Spec 4,20.0,86973.83899999999,9209.493658966616,56500.58,87174.5,89829.025,90477.0225,100595.37
2013,Employee Assistance Counselor,1.0,90693.03,,90693.03,90693.03,90693.03,90693.03,90693.03
2013,Employee Relations Representat,10.0,49078.996,43133.52489811536,1379.0,5780.98,48735.575000000004,85587.89749999999,110907.95
2013,Employment & Training Spec 1,22.0,48631.73045454546,23488.642529116365,0.0,24888.005,58190.03999999999,68468.87,73050.23
2013,Employment & Training Spec 3,55.0,64316.74418181817,24187.54095530817,324.57,59818.28999999999,74846.43,81486.025,83531.05
2013,Employment & Training Spec 5,11.0,83873.14545454545,29083.329022507845,2119.28,84068.12,96649.01,98852.63500000001,99684.0
2013,Employment & Training Spec 6,1.0,117504.0,,117504.0,117504.0,117504.0,117504.0,117504.0
2013,Eng/Arch/Landscape Arch Sr,94.0,144944.17127659573,39511.11589116275,403.73,153289.49,153291.555,158855.3375,192047.53
2013,Engineer,158.0,131739.05221518988,24668.71621732287,682.04,132399.23500000002,132401.57,137498.5,192047.57
2013,Engineer/Architect Principal,28.0,163913.86964285717,39298.54306838731,37441.7,169907.25,177920.0,183652.535,201803.0
2013,Engineering Assistant,13.0,64644.57076923077,18291.832509224558,8763.3,63575.3,73387.0,73387.03,79224.3
2013,Engineering Associate 1,34.0,78773.425,9141.648447504704,46027.87,81292.9125,81294.03,81295.17749999999,93908.85
2013,Engineering Associate 2,26.0,91396.36461538463,13771.550183736394,43229.72,93828.28,94102.58,96221.3075,102958.44
2013,Environmental Assistant,23.0,59954.62130434783,15407.92879539572,6081.6,58032.770000000004,65626.04,70820.525,70934.09
2013,Environmental Health Inspector,21.0,97121.48714285714,12584.691536110904,54288.96,97927.54,100561.28,104378.28,107533.48
2013,Environmental Hlth Tech 1,13.0,61757.85538461537,18039.07710962676,10478.45,64595.53,69017.01,71266.5,72088.37
2013,Environmental Hlth Tech 2,1.0,49303.61,,49303.61,49303.61,49303.61,49303.61,49303.61
2013,Environmental Service Worker,43.0,35980.008604651164,16839.39904476327,9.98,24044.71,42838.11,48422.535,51763.0
2013,Environmental Spec,19.0,79016.09789473684,9336.523122011853,55244.5,75280.51000000001,83459.51,86180.82999999999,86943.34
2013,Epidemiologist 1,8.0,56140.04,26270.336974896774,11708.4,42446.0025,66744.575,75933.7725,78945.05
2013,Epidemiologist 2,21.0,87829.03666666668,19129.71020583227,39097.0,80122.98,95146.51,100753.0,100753.02
2013,Estate Investigator,26.0,70538.28807692308,23514.741570718743,3713.29,68592.45,82898.75,82899.53,84158.17
2013,Events & Facilities Specialist,5.0,66012.714,22704.67297471778,31871.42,53837.47,78362.38,79933.82,86058.48
2013,"Ex Asst to Admin, SFGH",2.0,120526.03,135.72207558094757,120430.06,120478.045,120526.03,120574.015,120622.0
2013,"Ex Asst to Ex Dir, Retirement",1.0,129182.78,,129182.78,129182.78,129182.78,129182.78,129182.78
2013,Ex Asst to the Controller,1.0,95006.07,,95006.07,95006.07,95006.07,95006.07,95006.07
2013,"Ex Dir, SE Com Fac Comm",1.0,109663.02,,109663.02,109663.02,109663.02,109663.02,109663.02
2013,Executive Contract Employee,3.0,207269.5166666667,104157.93220036213,105105.0,154248.015,203391.03,258351.77500000002,313312.52
2013,Executive Secretary 1,62.0,65337.708225806455,17883.796348650318,0.0,68860.015,72144.0,72792.0,79218.1
2013,Executive Secretary 2,58.0,75429.56965517242,13854.868730420701,17603.41,79742.5,79742.52,79742.5575,86414.22
2013,Executive Secretary 3,22.0,69155.2190909091,25626.796190298624,2258.2,64951.555,77547.615,86623.54250000001,96301.57
2013,Fare Collections Receiver,42.0,71382.30333333333,11504.15991270701,36730.4,66225.3275,71748.17000000001,76693.13500000001,90275.97
2013,Farmer,1.0,44535.85,,44535.85,44535.85,44535.85,44535.85,44535.85
2013,"Feasibility Analyst, Port",1.0,101153.02,,101153.02,101153.02,101153.02,101153.02,101153.02
2013,Field Svcs Asst Supv,1.0,76084.38,,76084.38,76084.38,76084.38,76084.38,76084.38
2013,Fingerprint Technician 1,8.0,59048.64875,8759.426850469543,38383.7,59335.95,61436.365,63443.9125,66390.43
2013,Fingerprint Technician 2,15.0,67873.16533333334,19812.065286209476,0.0,68031.075,72436.13,74994.31,89907.29
2013,Fingerprint Technician 3,4.0,76057.7875,6870.217456259419,68758.27,71502.16,75593.45,80149.0775,84285.98
2013,Fire Alarm Dispatcher,7.0,39274.87142857143,26940.638013346077,0.0,24141.655,44129.56,48716.155,85078.92
2013,Fire Protection Engineer,4.0,121621.9625,29497.241666686252,77376.1,121621.9375,136370.56,136370.58500000002,136370.63
2013,Fire Rescue Paramedic,5.0,106488.126,63405.78162427248,15000.0,68946.41,135916.39,140870.5,171707.33
2013,Fire Safety Inspector 2,10.0,174755.699,26079.462590811632,140673.03,151856.0125,172898.65,194458.6025,218744.62
2013,Firefighter,785.0,152036.64168152865,46797.25660580839,0.0,138714.09,156471.18,179757.49,266423.0
2013,Fiscal Services Supervisor,3.0,101512.25,41042.536013609104,55085.03,85786.14,116487.25,124725.86,132964.47
2013,Fiscal Technician,6.0,78787.81499999999,4655.620413606548,69776.61,78856.1175,79894.53,81515.34,82595.63
2013,Food Service Mgr Administrator,3.0,83533.07333333333,9006.273090886896,73436.31,79930.17,86424.03,88581.455,90738.88
2013,Food Service Supervisor,9.0,64120.031111111115,6799.541072565935,49678.98,61229.37,66250.76,67599.86,72911.02
2013,Food Service Worker,182.0,35084.12747252748,17318.248587562488,0.0,22404.5775,38784.01,50664.835,59918.67
2013,Forensic Autopsy Technician,2.0,79033.11499999999,5502.669615854651,75142.14,77087.6275,79033.11499999999,80978.6025,82924.09
2013,Forensic Laboratory Technician,2.0,82633.415,2446.412686210158,80903.54,81768.4775,82633.415,83498.3525,84363.29
2013,Forensic Toxicologist,1.0,233609.7,,233609.7,233609.7,233609.7,233609.7,233609.7
2013,Forester,2.0,96694.01999999999,707.1350654577905,96194.0,96444.01,96694.01999999999,96944.03,97194.04
2013,Fusion Welder,3.0,100097.65999999999,660.7990029502167,99702.49,99716.23000000001,99729.97,100295.245,100860.52
2013,Gardener,304.0,57892.80381578947,19113.53694878414,0.0,55144.315,64641.055,66808.97750000001,110355.7
2013,"Gen Mgr, Public Trnsp Dept",1.0,305307.89,,305307.89,305307.89,305307.89,305307.89,305307.89
2013,General Laborer,343.0,55726.04387755101,21872.022379459613,0.0,50641.43,63359.03,68090.825,109422.68
2013,General Laborer Supervisor 1,45.0,66953.75088888888,21952.658134173824,53.89,68733.47,74719.43,76193.14,102572.9
2013,General Utility Mechanic,14.0,65569.41857142857,30619.9315098176,601.47,45468.567500000005,81707.4,88807.065,92174.24
2013,Glazier,10.0,60936.777,35387.37130651965,6989.0,34144.3425,74105.955,89770.36750000001,95393.44
2013,Glazier Supervisor 1,1.0,37400.94,,37400.94,37400.94,37400.94,37400.94,37400.94
2013,Govrnmt/Publ Affairs Mgr,2.0,65332.82,76967.4417613058,10908.62,38120.72,65332.82,92544.92,119757.02
2013,Graphic Artist,8.0,44895.683750000004,22155.409462136162,344.19,40449.1425,51351.265,61650.0325,62343.01
2013,Graphics Supervisor,1.0,79561.61,,79561.61,79561.61,79561.61,79561.61,79561.61
2013,"Head Atty, Civil & Criminal",43.0,190160.7572093023,20353.16224835103,112746.88,194892.0,194986.04,198861.25,200289.86
2013,Head Park Patrol Officer,3.0,105909.48666666668,72126.8823235431,55236.39,64621.005,74005.62,131246.035,188486.45
2013,Head Photographer,1.0,2987.97,,2987.97,2987.97,2987.97,2987.97,2987.97
2013,Health Care Analyst,21.0,56981.306666666664,30344.89619427925,2532.7,30059.75,75417.66,81966.66,87028.51
2013,Health Care Billing Clerk 1,11.0,58007.302727272734,7820.89200165696,37620.01,55191.600000000006,62067.21,63399.535,64179.72
2013,Health Care Billing Clerk 2,59.0,63433.83694915255,14384.660185967654,2875.5,63629.985,69417.06,70471.31,79056.28
2013,Health Educator,16.0,74276.226875,24614.354679531407,15841.63,65303.950000000004,84818.66,91836.505,93196.5
2013,Health Program Coordinator 1,11.0,58748.461818181815,24468.82916878853,20202.53,37324.36,70114.01,77948.035,81323.55
2013,Health Program Coordinator 2,21.0,77425.49285714285,25640.950836544096,9912.0,85303.32,87929.94,88758.5,91485.6
2013,Health Program Coordinator 3,56.0,92308.70017857142,23946.458506918494,0.0,92440.345,99283.405,99284.53,159051.81
2013,Health Program Planner,11.0,43422.29,33264.58924736182,2711.0,16130.45,41749.41,68840.51000000001,88965.04
2013,Health Worker 1,59.0,44433.606779661015,18391.003970818172,124.25,37360.75,51389.4,54691.68,78950.59
